val_loss,val_acc,epoch,step,train_loss,trai_acc
,,279,137199,0.31137558817863464,0.8478497862815857
0.3164985775947571,0.8465141654014587,280,137689,,
,,280,137689,0.3101111948490143,0.848110556602478
0.3114619553089142,0.8467427492141724,281,138179,,
,,281,138179,0.3144272267818451,0.8470122814178467
0.31572169065475464,0.8458003401756287,282,138669,,
,,282,138669,0.31020426750183105,0.8484000563621521
0.3162059783935547,0.842457115650177,283,139159,,
,,283,139159,0.3107226490974426,0.8483266234397888
0.3114748001098633,0.8477808833122253,284,139649,,
,,284,139649,0.30980753898620605,0.8484451770782471
0.3193216621875763,0.8448478579521179,285,140139,,
,,285,140139,0.3108120262622833,0.8480162620544434
0.31482619047164917,0.847180962562561,286,140629,,
,,286,140629,0.31537991762161255,0.8465058207511902
0.31150150299072266,0.8472381830215454,287,141119,,
,,287,141119,0.31037819385528564,0.8480162024497986
0.3106205463409424,0.8469143509864807,288,141609,,
,,288,141609,0.3100244402885437,0.8480451107025146
0.3125098943710327,0.8482571840286255,289,142099,,
,,289,142099,0.3111293315887451,0.8478983044624329
0.31734219193458557,0.8450859189033508,290,142589,,
,,290,142589,0.3113752603530884,0.8484490513801575
0.3086215555667877,0.8489333987236023,291,143079,,
,,291,143079,0.3092307150363922,0.848351001739502
0.3108302056789398,0.8483427166938782,292,143569,,
,,292,143569,0.30826276540756226,0.8485060334205627
0.3144860565662384,0.8471526503562927,293,144059,,
,,293,144059,0.30917757749557495,0.848395824432373
0.3094867467880249,0.8488666415214539,294,144549,,
,,294,144549,0.30906569957733154,0.8483426570892334
0.3095618784427643,0.8485999703407288,295,145039,,
,,295,145039,0.3089132308959961,0.8488696813583374
0.31535694003105164,0.8452571630477905,296,145529,,
,,296,145529,0.30758756399154663,0.8494277596473694
0.3095218241214752,0.8484001159667969,297,146019,,
,,297,146019,0.3078688085079193,0.8492935299873352
0.32100096344947815,0.8470956087112427,298,146509,,
,,298,146509,0.30816856026649475,0.8490530252456665
0.31179162859916687,0.8490948677062988,299,146999,,
,,299,146999,0.30750808119773865,0.8495429158210754
0.3101002275943756,0.8478001356124878,300,147489,,
,,300,147489,0.3079339861869812,0.8490656018257141
0.3076590299606323,0.8484386205673218,301,147979,,
,,301,147979,0.30844831466674805,0.8492117524147034
0.31053993105888367,0.846200168132782,302,148469,,
,,302,148469,0.30743348598480225,0.849301815032959
0.31268033385276794,0.8471619486808777,303,148959,,
,,303,148959,0.30741333961486816,0.8491184711456299
0.3067142069339752,0.8495999574661255,304,149449,,
,,304,149449,0.30671605467796326,0.8495916724205017
0.30498388409614563,0.8496570587158203,305,149939,,
,,305,149939,0.30711179971694946,0.849273145198822
0.3068896532058716,0.8492761254310608,306,150429,,
,,306,150429,0.3064631223678589,0.8494737148284912
0.307017058134079,0.8500002026557922,307,150919,,
,,307,150919,0.30517634749412537,0.8503183722496033
0.3060694634914398,0.8475236892700195,308,151409,,
,,308,151409,0.30568867921829224,0.8496164679527283
0.3078489303588867,0.8495521545410156,309,151899,,
,,309,151899,0.3060106337070465,0.8498455882072449
0.31155386567115784,0.8477904796600342,310,152389,,
,,310,152389,0.3048630654811859,0.8501099348068237
0.30471745133399963,0.8486953377723694,311,152879,,
,,311,152879,0.30654552578926086,0.8498812317848206
0.3036651909351349,0.8515045642852783,312,153369,,
,,312,153369,0.3050832748413086,0.8502006530761719
0.31184902787208557,0.8502758741378784,313,153859,,
,,313,153859,0.30494531989097595,0.8506770730018616
0.3045927584171295,0.8507429957389832,314,154349,,
,,314,154349,0.30436381697654724,0.850424587726593
0.3052002489566803,0.8498186469078064,315,154839,,
,,315,154839,0.3058242201805115,0.8502447605133057
0.3061252236366272,0.8475901484489441,316,155329,,
,,316,155329,0.30427706241607666,0.8505226969718933
0.30938851833343506,0.848066508769989,317,155819,,
,,317,155819,0.30470019578933716,0.8504321575164795
0.30752310156822205,0.846809446811676,318,156309,,
,,318,156309,0.30445659160614014,0.8503835201263428
0.30404412746429443,0.8485521674156189,319,156799,,
,,319,156799,0.3045046627521515,0.8502812385559082
0.3066013753414154,0.8493905067443848,320,157289,,
,,320,157289,0.30422815680503845,0.8506160974502563
0.305560827255249,0.8507331013679504,321,157779,,
,,321,157779,0.3050072491168976,0.850134551525116
0.3063259422779083,0.8508381843566895,322,158269,,
,,322,158269,0.30446264147758484,0.8504446744918823
0.30347907543182373,0.8505235314369202,323,158759,,
,,323,158759,0.3035455644130707,0.850738525390625
0.30475685000419617,0.8509806394577026,324,159249,,
,,324,159249,0.30302155017852783,0.8513021469116211
0.31268882751464844,0.8487333655357361,325,159739,,
,,325,159739,0.30303719639778137,0.8511103987693787
0.30844369530677795,0.8511335849761963,326,160229,,
,,326,160229,0.3044617176055908,0.8505758047103882
0.3030288517475128,0.8507049083709717,327,160719,,
,,327,160719,0.3031997084617615,0.851037323474884
0.3070842921733856,0.8490664958953857,328,161209,,
,,328,161209,0.3028348386287689,0.8511673212051392
0.30323395133018494,0.851076066493988,329,161699,,
,,329,161699,0.30458247661590576,0.8505140542984009
0.3035661578178406,0.8508952856063843,330,162189,,
,,330,162189,0.30320531129837036,0.8508166670799255
0.3010176420211792,0.8513140678405762,331,162679,,
,,331,162679,0.3023553788661957,0.8514564633369446
0.30580997467041016,0.8521713018417358,332,163169,,
,,332,163169,0.302794873714447,0.8513796925544739
0.30521637201309204,0.8521807789802551,333,163659,,
,,333,163659,0.3018576502799988,0.8513627052307129
0.30123695731163025,0.8508852124214172,334,164149,,
,,334,164149,0.30192652344703674,0.851571261882782
0.30308040976524353,0.8517714142799377,335,164639,,
,,335,164639,0.30110007524490356,0.8516731262207031
0.3024379312992096,0.8522094488143921,336,165129,,
,,336,165129,0.3030986189842224,0.8509842753410339
0.3044935464859009,0.8515714406967163,337,165619,,
,,337,165619,0.301336407661438,0.8517061471939087
0.3017275631427765,0.8504477143287659,338,166109,,
,,338,166109,0.30152150988578796,0.8517387509346008
0.30149269104003906,0.8529713749885559,339,166599,,
,,339,166599,0.30132582783699036,0.8519513010978699
0.30411332845687866,0.8484951853752136,340,167089,,
,,340,167089,0.3019386827945709,0.851726233959198
0.30017390847206116,0.8528378009796143,341,167579,,
,,341,167579,0.30461907386779785,0.8509555459022522
0.2989427149295807,0.8537713885307312,342,168069,,
,,342,168069,0.30055609345436096,0.8518571257591248
0.30310678482055664,0.8506665825843811,343,168559,,
,,343,168559,0.29957374930381775,0.8524445295333862
0.300039142370224,0.8514001369476318,344,169049,,
,,344,169049,0.30066463351249695,0.8521466255187988
0.3061038851737976,0.847771406173706,345,169539,,
,,345,169539,0.3004799783229828,0.8519880175590515
0.29906585812568665,0.8525903224945068,346,170029,,
,,346,170029,0.29974883794784546,0.8524367809295654
0.30276691913604736,0.8508949279785156,347,170519,,
,,347,170519,0.30158531665802,0.8521833419799805
0.30283308029174805,0.851000189781189,348,171009,,
,,348,171009,0.3004319369792938,0.8523635864257812
0.2993920147418976,0.8524953722953796,349,171499,,
,,349,171499,0.3001674711704254,0.8521509170532227
0.299079954624176,0.8516858220100403,350,171989,,
,,350,171989,0.30017560720443726,0.852142870426178
0.30352574586868286,0.8511333465576172,351,172479,,
,,351,172479,0.3008490800857544,0.8518691062927246
0.2994258403778076,0.8520474433898926,352,172969,,
,,352,172969,0.30024462938308716,0.8524608016014099
0.29943910241127014,0.8528003096580505,353,173459,,
,,353,173459,0.29935982823371887,0.8523267507553101
0.3093057870864868,0.8480095863342285,354,173949,,
,,354,173949,0.29906243085861206,0.8525555729866028
0.29961448907852173,0.8523523807525635,355,174439,,
,,355,174439,0.29986730217933655,0.8526161313056946
0.3014346659183502,0.8505520820617676,356,174929,,
,,356,174929,0.29939302802085876,0.8526160717010498
0.30891382694244385,0.8495237231254578,357,175419,,
,,357,175419,0.29887863993644714,0.852849006652832
0.3091873824596405,0.8503429293632507,358,175909,,
,,358,175909,0.2986137270927429,0.8526571989059448
0.30420801043510437,0.8489050269126892,359,176399,,
,,359,176399,0.29857563972473145,0.8533793091773987
0.297843873500824,0.8527234792709351,360,176889,,
,,360,176889,0.2976471781730652,0.8532575964927673
0.3029819428920746,0.8520475029945374,361,177379,,
,,361,177379,0.2984866797924042,0.8530571460723877
0.29851794242858887,0.852476179599762,362,177869,,
,,362,177869,0.2996003031730652,0.8526082038879395
0.30967819690704346,0.8515238761901855,363,178359,,
,,363,178359,0.29823413491249084,0.8533592820167542
0.30803772807121277,0.8501806259155273,364,178849,,
,,364,178849,0.2986220419406891,0.8528735041618347
0.30402758717536926,0.8495619297027588,365,179339,,
,,365,179339,0.2996634840965271,0.8526939749717712
0.298664391040802,0.8529523611068726,366,179829,,
,,366,179829,0.2972124218940735,0.8534126281738281
0.2959034740924835,0.852990448474884,367,180319,,
,,367,180319,0.29843419790267944,0.8529186248779297
0.2979365289211273,0.8539239168167114,368,180809,,
,,368,180809,0.29718509316444397,0.853395938873291
0.31039780378341675,0.8516952991485596,369,181299,,
,,369,181299,0.29808539152145386,0.8529347777366638
0.2973223924636841,0.8526572585105896,370,181789,,
,,370,181789,0.2965909540653229,0.8539263606071472
0.2986404299736023,0.852962076663971,371,182279,,
,,371,182279,0.2981419265270233,0.8527299761772156
0.3099077045917511,0.8475239276885986,372,182769,,
,,372,182769,0.29745998978614807,0.8532201051712036
0.2990199625492096,0.8541519045829773,373,183259,,
,,373,183259,0.2970280051231384,0.8537551164627075
0.29932916164398193,0.8545240759849548,374,183749,,
,,374,183749,0.2964641749858856,0.8534733653068542
0.29566946625709534,0.8541523218154907,375,184239,,
,,375,184239,0.29691246151924133,0.8536899089813232
0.2959986925125122,0.8537907600402832,376,184729,,
,,376,184729,0.2980706989765167,0.8532078862190247
0.3067800998687744,0.8532001376152039,377,185219,,
,,377,185219,0.29758358001708984,0.8530529141426086
0.2995724380016327,0.8552953004837036,378,185709,,
,,378,185709,0.29612240195274353,0.853522002696991
0.2989559471607208,0.8518950939178467,379,186199,,
,,379,186199,0.29685088992118835,0.8537880778312683
0.29595592617988586,0.8536001443862915,380,186689,,
,,380,186689,0.29592084884643555,0.8537183403968811
0.2961059510707855,0.8553142547607422,381,187179,,
,,381,187179,0.29591208696365356,0.8535957932472229
0.3000237047672272,0.8508284091949463,382,187669,,
,,382,187669,0.29617026448249817,0.8539590835571289
0.2947160005569458,0.8548572063446045,383,188159,,
,,383,188159,0.29641368985176086,0.8537474274635315
0.3033769726753235,0.8522379994392395,384,188649,,
,,384,188649,0.29588860273361206,0.8541468381881714
0.2992948293685913,0.8540477156639099,385,189139,,
,,385,189139,0.2952289581298828,0.8543225526809692
0.29829704761505127,0.8529715538024902,386,189629,,
,,386,189629,0.29656827449798584,0.8537513613700867
0.2968222498893738,0.85454261302948,387,190119,,
,,387,190119,0.2946726083755493,0.8541914224624634
0.29925480484962463,0.8525903820991516,388,190609,,
,,388,190609,0.295515775680542,0.854318380355835
0.29753077030181885,0.8551616668701172,389,191099,,
,,389,191099,0.2951548397541046,0.8541184067726135
0.29551294445991516,0.8534666895866394,390,191589,,
,,390,191589,0.2951105237007141,0.854236900806427
0.2955873906612396,0.8532094359397888,391,192079,,
,,391,192079,0.2960676848888397,0.8538163900375366
0.2942395508289337,0.8554384112358093,392,192569,,
,,392,192569,0.29472222924232483,0.8546646237373352
0.30806422233581543,0.850990355014801,393,193059,,
,,393,193059,0.29459643363952637,0.8545141220092773
0.29630815982818604,0.8545144200325012,394,193549,,
,,394,193549,0.2946273386478424,0.8546809554100037
0.29979753494262695,0.8535237908363342,395,194039,,
,,395,194039,0.2943861186504364,0.854436993598938
0.2985389828681946,0.8541809916496277,396,194529,,
,,396,194529,0.2940349876880646,0.854526698589325
0.2972225248813629,0.8529523611068726,397,195019,,
,,397,195019,0.29440733790397644,0.8544819951057434
0.2959868311882019,0.8550954461097717,398,195509,,
,,398,195509,0.29383018612861633,0.8549757599830627
0.29519161581993103,0.854085385799408,399,195999,,
,,399,195999,0.2938283383846283,0.8547186851501465
